Pk,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
9,-0.7973221,-7.901394,-1.4453839,7.694627,0.027822964,1.1500298,1.9199468,1.3404909,-1.9813795,3.419366,-2.47598,0.6365047,0.49036136,-2.9326887,0.36902633,2.3343582,2.9501622,-2.6480274,-3.1731029,0.39202163,0.13603581,-1.0160067,-1.2839162,0.2597052,2.051306,-1.7531586,-1.4095175,-1.4536471,-1.6096123,-3.0864224,0.7336885,3.2140214,2.7669063,1.2115413,-1.5599649,-1.0385187,0.9285644,-2.8468966,0.004791868,-1.7327907,-2.7242165,0.6370593,-1.0245272,-2.9051945,-2.2337513,-0.2546163,-0.8241088,0.5414527,-0.48678902,1.6522658
0,-4.4398794,-0.34562045,0.50698364,-2.8118868,0.67793906,0.14281285,-0.78503126,0.26611567,-0.21995237,1.4960241,-1.071493,-1.4624617,-1.3195481,0.38979977,0.98762476,1.6419414,-0.40508616,0.45220023,1.6224061,1.5343543,1.3278697,-0.10429431,0.07000386,-0.5134442,1.1516048,0.026522825,0.2666239,0.4460612,-0.08217682,1.2260042,0.15691213,-0.5913987,0.48406368,-1.612725,-0.10178686,2.093912,0.6589384,1.5950553,0.048949637,0.030830694,-0.064965166,0.9047827,-0.6436538,0.61058867,-0.9092136,2.2806284,-0.8027355,-1.0721875,-0.5537226,1.5499812
669,10.010462,-0.034292508,-1.5491953,-2.2738082,-0.6797829,1.0866308,-0.94067305,-1.6533619,1.4808326,-0.5498194,-0.01132234,0.27826318,2.7375836,-0.5297965,-0.54802364,-2.0608106,2.7380054,0.6734103,-0.4853933,1.7052181,0.30491975,-1.0767148,0.7834074,0.3719827,-0.0983409,1.0331979,0.15518792,-0.4373043,-0.9376199,0.57804334,0.7603534,-1.7130289,1.6314108,1.8015947,3.0687962,-1.7695173,0.81837654,1.6629702,0.57085276,-0.13794613,1.9128118,0.5296127,0.8918591,2.7664754,1.4215404,1.5796027,1.1049291,0.4460144,0.5146278,1.0856094
15,13.5660515,1.391669,-1.6486559,-1.5535847,-0.98154265,0.79156667,0.60299504,0.03156467,0.18240394,-1.9494101,-0.44703025,0.8884673,-2.616417,-0.24407972,-3.4290664,-1.4112831,0.7956498,0.35602662,1.0308045,0.67567664,-0.51961905,-1.2845273,3.8402042,1.3676914,2.313032,-0.009745295,-1.7531775,1.1714087,2.1956017,3.3678534,-0.60636306,0.117884785,2.083591,1.6432796,1.435262,0.1927767,-2.4641593,2.2289472,-1.4739563,-0.46776694,-0.018674415,2.0896292,2.2335036,-2.30135,0.9795829,2.5701017,-0.17415446,0.7637189,1.5405668,5.0671587
0,-4.721817,0.84554803,-0.26389733,-2.718515,0.4462773,1.2048006,4.3315,1.1564496,-2.6387916,-1.8116,1.275183,-2.8219838,-0.80500233,-1.2521051,-0.6763328,-0.3010671,0.37001982,4.4509697,1.4364531,1.4480883,1.5539918,0.6975993,-1.7698493,3.25997,0.8175402,-0.09118246,2.34958,-3.1925957,-4.8355727,-1.7741164,-2.3678463,-0.37655395,1.4287146,-0.73550063,-1.6075585,-0.6561177,-1.4205434,1.7115976,-2.3083708,1.118735,0.9900404,-1.9909489,0.28960943,1.2084951,-0.61271864,3.66031,-0.6774721,2.4079514,0.27941763,0.5252321
9,-0.5924362,-7.0579677,-0.98888713,9.206815,0.45926285,1.6345673,3.0380156,-1.1971583,-0.08673306,-1.4335717,0.07546686,1.4485776,-1.0295824,-0.28187767,-1.5932544,-7.141993,-1.1758313,-0.476262,3.0520725,-1.6754038,-1.342828,0.8824646,0.44864568,-1.8746402,0.724724,-3.4029467,1.5583979,3.2355404,2.8033023,-1.2314291,-0.72757494,2.1246216,1.1144196,-1.5338403,-1.3493146,1.0599674,-2.0726702,0.44737518,-1.2266252,2.652588,-1.1199317,-3.0904152,-0.32189748,-3.4462938,-4.9630246,0.021165306,-1.3717321,-0.12440978,-0.99795926,-4.099027
0,-5.1441813,-1.4824679,0.67019147,-2.2386096,-0.32877618,-1.1652672,-0.08920091,0.29126915,0.8014396,-0.19718246,0.5369357,-1.0846049,-0.52130955,-1.0068938,-1.0647471,-1.7163607,-1.3716223,-0.19019343,0.093416795,1.2203957,1.4040406,-0.29277882,0.1570345,0.8655368,-2.0100167,1.3616705,-0.6632768,-1.0558771,-0.8359389,0.46318412,1.3595681,0.12344664,-1.8264163,0.8358974,2.2877533,-1.5041786,1.7385409,-1.0453703,1.8754874,1.2724607,0.77718365,2.2436192,-0.6739476,1.1931891,-0.6391829,-1.4391608,0.28935573,-2.2225113,-0.6477872,0.7650204
20,-2.362306,-1.985308,0.45545238,-2.6731563,0.13472421,-2.6440353,-1.8842809,-0.084439464,0.80293757,0.4023559,1.4632558,1.8726221,-0.3842063,0.29623634,-0.3012841,-0.93846965,0.62051094,-1.7577437,1.1091304,-1.0754886,-0.54832304,2.0257666,1.8339477,-0.27036434,-0.40667355,1.4630558,0.5781789,0.16837287,1.1113291,2.0265079,-3.2423368,-0.41000786,0.91564053,0.13377729,-0.95414853,-0.5790607,-0.6652656,-0.5408709,1.2326657,-1.2171168,-1.2188573,-0.14263508,-1.3079005,-2.011877,2.4555278,1.0558155,1.76839,0.86763996,3.0709887,-0.7142882
9,-0.3535075,-6.4295115,-1.7679161,4.898293,0.28947368,-0.94597006,-0.9874373,1.8242499,1.0459021,-0.09986881,-0.13264959,0.4850499,-0.69577825,1.063108,-0.51398385,1.048881,-1.6695061,-2.532654,-2.258836,-0.097961195,-1.277719,0.5728999,0.02604923,3.4239697,1.3562727,2.0222304,-2.2107725,-0.26329285,-0.6601235,-0.10775345,2.1188715,-3.3963335,-2.1784534,-0.2113641,1.0518864,-2.231519,-0.79255205,0.023596207,-0.4902618,-2.0552535,0.44054446,1.8868653,1.0340949,-1.2751328,1.4168457,-3.4641507,2.4534178,-1.0383141,3.631173,0.24780011
0,-3.8808649,-1.4259698,-0.19562201,-3.9093225,-0.34278485,-2.2774048,-0.41275722,-0.00107724,-0.1935144,-1.1399232,-0.5876845,0.588149,-0.5519279,-0.66021633,0.15705346,-0.05004626,-1.9342927,0.72330266,2.0773852,0.31409392,-0.9589486,0.29177862,0.9838997,2.4215112,0.4243666,1.0235142,-1.0810853,2.2664056,0.5690268,-0.9927062,1.0069741,-0.35580704,-1.681169,-0.36507076,-1.6096803,0.41597342,1.2809087,-0.22625986,0.9910329,3.1300945,-1.1698207,-1.4203776,0.8846882,0.53286266,-1.3121994,1.6112057,0.77779305,-0.35462108,-1.6765778,2.7740254
9,-1.4647558,-6.4408326,-1.3473334,5.8232956,2.6013634,-0.55027777,-0.46821895,0.8705194,1.3185604,1.1063185,-0.9903661,-1.5404971,-0.30461097,-2.800727,4.4752555,-1.8937882,-0.7952162,0.9769031,-0.20855707,-3.1190574,0.120742455,-3.0290532,-0.93345314,-1.9569885,3.1532643,3.8829372,-2.888726,-0.4062833,3.6495476,-2.2849717,-0.18923445,0.8013937,0.10436422,5.416339,-1.4415159,1.8701423,1.4740046,-2.9787729,4.607722,-1.3690568,3.5239635,-1.3803002,-0.2147604,0.48875058,0.8078055,-1.0777628,0.08225298,1.3990799,-0.5527781,0.8897432
134,8.112139,-1.3551296,-0.2939648,0.8150033,-2.9445183,0.9027282,3.7020576,0.55465025,0.030213518,-1.0445807,1.1542935,-2.8787575,-0.91604626,2.1195865,-1.9199127,-2.3879113,-0.25727773,-0.75659925,-1.4795864,-0.75886506,2.5293994,-2.2788577,0.852794,-0.15475988,-1.8966861,-0.22491738,-3.1613126,-0.31394106,1.094233,1.2304695,-0.6313051,2.4652975,-2.8484087,-1.6457618,-2.235732,1.2012707,-1.2063493,0.45891747,0.7979499,-0.73406553,-1.4425875,-0.07274784,1.0425327,0.45570987,-0.7149314,-1.5517757,0.5065243,-0.9082824,-2.0519114,-1.5318204
1024,-2.532759,1.6728313,-0.21093324,-2.0556679,0.15447494,0.9870323,-3.6229002,0.8580606,0.067143455,1.0034016,-2.227399,1.0728368,-1.6020994,1.2188592,2.4752338,1.2553325,-1.5832402,-1.6840676,-0.77053744,-0.83628327,1.762034,0.40199658,-0.79735523,0.33442333,-0.22583964,-1.8901919,0.69347626,1.9182285,-0.1010099,-1.0703803,-0.97286505,-0.51638734,3.3790812,-0.102499776,-1.1834959,-1.3547115,-2.532632,0.07480983,-1.2311014,-1.1423966,-0.028057994,-0.7908341,-0.81448907,-1.2919405,-1.0364165,2.162516,1.8937383,-0.85128134,2.0206535,0.5477541
1071,6.622855,-0.50614506,-1.7375915,1.9257656,3.351735,-0.5050654,-1.0921164,-0.18584815,1.6111934,4.120236,-0.09375807,-0.16016391,0.083307154,1.4651814,2.7274523,0.28027296,2.3975573,-0.67618877,-1.279584,0.16145958,-0.8890491,2.112433,1.0589335,1.4509085,-0.09093955,-1.059021,-0.3875577,1.5785793,-1.2203045,-0.6881604,0.32233608,0.107329145,1.0506294,1.0163974,-0.5111815,2.3277245,0.5416295,-0.4670536,-0.9340344,-0.8413135,4.133304,-0.1567275,0.3912591,0.38650846,-0.76141435,1.4509808,-1.2165836,0.28697258,1.1868035,2.3822143
0,-5.8795896,-0.122356005,-0.22402185,-3.8939056,1.291732,0.83888257,3.0429018,0.0068421257,0.12134639,-0.089935035,-0.80424035,0.3217469,2.7804544,2.4956722,3.1926217,-5.5378866,0.086723916,1.9972376,-0.8622281,0.36781254,0.5204274,-0.09638393,0.25025323,0.029915694,0.88589597,2.120678,-0.6023227,2.1354892,1.0862017,0.8377207,2.6661565,-0.88537335,0.8582503,-3.641023,1.1338739,1.0409797,-0.9043204,2.95419,-2.3319368,2.0319347,0.48003286,-1.8307221,1.3243986,1.0143394,0.8728597,0.8107439,1.1536674,-0.90367687,1.9716482,0.6355493
431,10.118173,1.5943896,-0.68640023,-0.60657203,-3.5397706,0.78678036,5.6517467,-4.2929516,2.42954,-2.8962107,-0.8609428,-1.5948557,-2.8324778,3.3951743,1.1557353,4.072493,-2.185366,1.7573963,-1.696457,2.912531,0.91014457,0.64897084,0.295234,1.0874104,-1.7415729,0.95078933,0.5788614,-0.005369961,0.5112565,0.009551326,-1.2937003,-1.5475498,-0.091361284,-0.548287,-1.1594993,0.70918703,-2.427863,-0.056387648,0.8037581,0.28424466,1.6608118,0.067883804,-1.2702641,-0.38367295,1.3309143,-2.5697,1.7229244,-0.045217905,-0.79046917,-1.5304291
0,-1.305049,-1.6010389,-0.07458166,-4.3922577,0.4840206,-2.2627156,-1.2007293,1.0639666,-0.026296176,2.5943782,-0.5161658,0.5021353,0.84199286,0.8291272,0.6614228,-0.3126823,1.0163091,-0.7630742,0.47196558,0.4947747,-0.8997534,0.5080624,-0.46750915,-0.61028475,1.2740343,-0.68908805,0.79703665,0.6852204,1.2367984,-1.2999041,1.5119666,-1.8880476,0.5803708,-0.42926976,-0.62156504,1.1027949,1.2221957,-1.7603582,0.20547181,-0.33116397,-0.4986121,0.39683476,-0.13421573,-0.4926047,0.32109165,0.60619724,0.8250047,0.25767487,-0.13934964,1.2593561
0,-2.5819607,0.72339916,-0.4674574,-0.297641,2.3395312,1.6404948,-0.865227,-0.93993306,1.0560873,-2.6367106,0.8404352,-2.1163774,1.4951736,2.323153,2.2926924,0.5282525,-1.615118,-2.7168767,1.425515,-1.9130015,-0.049229614,0.81630754,0.44973108,1.3017938,-0.9581229,-2.8605173,0.3149464,1.9297078,-0.7493955,-3.1976726,-0.3426905,-0.7102357,1.8492585,1.3328156,-0.131066,-1.6968241,-0.104617886,1.8856109,-0.29215398,0.13123716,0.3233256,-0.23680586,1.3371422,1.7302669,-0.8993167,-2.6183867,0.32937908,1.9906827,-3.9449563,-0.42375737
20,-2.5195775,-3.0177712,1.2921541,-3.6027594,-1.2145411,-4.18391,-2.5603578,-1.0008378,-1.0790988,0.2808318,0.6265155,-0.4108974,1.1004164,1.4056883,-0.22507203,1.0000784,0.23503968,-0.72273946,0.76413274,-0.8676112,0.09121875,0.22964254,-1.1106715,0.08468222,0.6078692,-1.5836394,0.42000568,-0.23251621,3.2415967,0.9220393,0.76681983,-1.1000459,-0.5249794,-0.10076622,1.3599999,0.7240106,-0.8923317,0.5840066,-1.3852264,-1.2314072,-1.607449,-0.83648825,-0.38230655,2.0902576,-0.74705595,0.3908016,0.8001128,0.07550029,0.06809588,2.8885
80,10.244975,1.1798666,-2.0637608,0.3914771,1.8597934,1.55539,-1.7827344,3.0131004,-2.7367728,1.5433898,-1.3341129,-1.7331192,-0.36161467,0.13805598,-1.0561574,0.47788283,-1.951996,-0.1789989,1.0342302,-0.25712794,1.7119924,2.180704,1.3722541,-0.37575823,-0.4280831,2.1102111,1.5878066,-1.5009983,-0.19355781,2.7663105,2.5323317,0.5881791,-0.07824466,1.7576754,3.4818218,0.57127666,-1.5532495,1.5410625,1.2937659,3.2096033,1.4121913,1.0215145,-0.6853336,-3.3173609,1.0753675,-1.1568197,-1.4154125,-0.648359,-1.7708751,1.1538473
15,8.930039,1.7081823,-0.69920623,-1.7448658,-0.22717081,-0.5641798,1.8345618,-0.82905823,0.0055388687,0.54974705,0.060447875,0.49379665,-4.2250648,3.8191144,-2.2217174,-1.1521108,-3.0343714,-1.1386515,2.2489495,-0.39141157,-0.29670614,-0.8982364,2.0379522,-0.4219899,-1.0609249,-2.7432182,-2.5114012,-4.159013,-1.18283,-0.7722696,0.13283192,-0.44372034,0.9939693,0.5611328,1.6897507,-0.9007781,-2.0578997,-1.2350384,0.44746044,0.39321837,-2.0977674,2.1477542,-1.080513,-2.8747892,2.0996923,3.6171994,-3.1591704,-0.726656,1.6382737,2.81264
195,-4.0641713,6.0052037,-0.6325544,1.314373,-0.48403028,7.281154,-0.49327084,-6.0673156,-3.7486997,1.3394041,-0.7775484,3.3600652,2.1721902,0.029021919,4.3857512,-1.0546651,3.603396,0.9486666,-0.14248586,0.6096772,0.93737316,-2.1735673,-3.0546534,-2.3209717,-1.1804458,2.459156,-1.2118553,-2.0158103,2.3409534,2.4959157,-3.1202936,0.1240026,-2.6993673,-0.7130877,-0.82070374,-2.8709064,-0.33515477,-1.5823392,1.4687998,-1.2042791,-0.6418538,-3.1529324,2.0007098,-2.5693178,0.04654435,0.87397224,0.32177025,0.19893607,0.77219343,0.8966371
9,-2.1799858,-8.451998,-0.073189765,10.115301,1.2971961,0.92427605,3.1658628,1.2064528,-0.8481204,-2.7592928,-1.3080478,-3.344759,-7.506915,-2.3870516,-0.22697373,-0.043803517,3.6907911,1.2254453,-3.8185081,-0.5041145,1.7206024,-0.6278795,-1.3711644,-4.365039,1.831503,-1.351516,0.406752,-1.4390218,2.8891928,2.6828537,0.45969942,0.2924423,3.6768796,1.4688172,0.76015884,1.4862814,-0.25330508,-0.12524404,-0.06928703,-2.9867265,1.1523838,-4.982599,2.6737843,0.66766846,2.8373883,0.7644228,1.517247,-0.80419236,1.6783835,0.24673778
95,10.271361,1.2741823,0.11511042,0.2771625,-0.5103625,1.669775,2.9911222,0.7746859,-2.0961282,-0.02853648,-1.4630876,-2.2790306,0.5541507,-1.8777481,1.6840851,-0.6545453,-0.3898555,-0.7008992,1.0487533,2.3496826,4.3892555,-1.2278016,-1.2038414,-1.6305791,1.2044237,-0.22766718,0.8235474,-1.9575304,2.13046,-0.7628775,-1.6652466,-1.1137792,-1.6469136,0.5227445,2.422934,-0.47261527,2.0245266,1.9976721,-1.9847599,-0.79247755,-0.7347657,-0.99507725,-2.2753274,0.89656085,-1.00201,0.9258151,0.37733963,-1.0132041,-1.9532683,-1.9723647
15,10.32847,0.26110795,-1.1629914,-2.4201946,-0.93599457,0.31560165,0.56883585,-1.5071068,-0.067008495,-1.733538,-2.065002,-0.2877159,-2.9706469,0.43287712,-1.6239375,-0.5540159,0.50254923,1.382415,0.7246801,0.51638347,0.7621627,-1.2783247,0.27287707,2.1107566,0.11174199,-2.0037682,-1.1806272,-2.1854675,-1.4364485,0.7133225,1.5147898,-0.61250794,-0.704926,0.23178501,-0.40947953,-0.3303817,-0.9992457,-0.5440651,0.28520423,-0.2832531,-1.5556878,0.51003474,0.3935382,1.4045976,0.18244249,-0.047901135,1.1472052,0.75148964,-2.1359074,1.0274078
0,-4.031913,-1.2745273,0.10116333,-2.4220176,-0.25773424,-1.1483905,0.7566402,0.76066923,0.3318663,1.3455143,1.0974009,-0.48374847,-1.4628124,0.40483844,-1.6163883,0.068417124,1.4808419,0.60641915,-1.511946,-0.17955926,-1.7619137,0.7761758,0.99366075,0.90634006,-1.3418434,1.1998973,-1.6309252,-1.2437268,-0.84823096,-0.037154652,-0.0044154846,-0.5623494,-1.7186234,0.93648976,-0.9364622,0.97382593,-0.9425412,2.1284971,0.49987984,0.3476061,1.398863,1.916959,0.515814,-1.0521309,0.22531345,0.33763546,0.050888304,0.4229238,-0.9138635,-1.6521839
823,-1.7872916,-1.8667041,0.6202579,-3.5624766,1.6730658,-0.5515246,0.28207374,0.885835,0.8034623,-1.8437918,-0.10238457,-0.10328418,-1.4597826,0.58377546,-2.360852,-2.5967622,-0.8231882,0.73416483,-0.23916432,0.48083872,-1.9513879,0.5733371,-0.31715035,0.78069925,-0.95271623,0.38662425,1.7204428,-2.2851448,-1.8106809,-2.3112202,1.3596458,1.2579107,-0.22666444,-0.19802432,0.028478904,-1.5668138,1.4430112,-0.5502363,1.7063771,-1.0501202,1.7225813,1.2497854,0.33041427,-0.7066825,-0.17481136,-1.3034023,-2.4515786,-0.3117368,1.000073,-1.7533948
9,-0.1397969,-5.9185,-0.6303011,5.801373,-1.6445079,0.8074424,-0.8498425,1.3531132,-0.7875706,-0.33895996,-2.4271579,-0.56200963,0.654327,-0.10455384,-1.8030497,1.613467,-2.2866323,-0.34250736,2.7433052,-1.2190856,-1.3619945,-1.6184841,-5.384164,3.2988198,-2.87371,2.3434196,-3.251745,1.8864869,2.428354,-1.7264403,0.17077562,-3.8234286,0.6335685,0.62468916,-0.9741557,-1.3381683,-1.0222749,0.17810035,0.23643182,-1.6638488,-2.751099,4.9804797,0.79970884,-0.2652285,0.8824817,2.2474322,-0.41215098,-0.8695921,-1.1737963,-1.212977
43,-4.5642266,6.1244,-0.81723154,1.4444426,-1.0014765,3.6914568,-2.4021034,2.9021094,4.3280745,0.2933732,-0.2586671,-0.6527254,-0.60525507,-1.7614232,0.0005474523,-1.3068196,0.07623864,-1.8104744,-1.477827,1.5128386,-3.8939528,3.3238363,-1.4179666,1.2420539,-1.4954362,0.7705767,5.05015,-1.1009029,2.0738177,-0.59216857,-0.121678755,-0.31208754,-0.5795582,-1.5972288,1.6291089,0.09320609,-1.815973,-1.6675111,1.1258577,-4.3275394,3.4606304,1.4554696,-0.5128669,-1.7842603,-1.0747283,0.41323084,1.4766694,-1.0402286,-1.8298331,1.9576094
15,9.59742,0.65166676,-0.89217675,0.36975685,-3.1371167,0.50928634,1.4392045,0.5263814,2.8188088,-1.5349214,-3.8539464,0.7160042,1.5107293,1.0471928,-1.6034902,-2.3249502,-3.9461715,-2.0386424,-4.275986,2.9845047,3.0835404,-3.1733122,-0.9870939,-0.37395236,-4.6233754,-0.18798004,-0.72112775,-2.5237718,0.55925685,0.7480202,3.4248292,0.41415864,1.8336024,0.2763393,0.1648919,0.9795231,-2.860172,-1.4571301,-3.587385,3.903407,-2.1710823,1.5828669,0.24859868,0.08335702,-1.9733603,-0.91193646,-1.1778697,4.1017494,0.5687437,2.5617034
43,-5.5831027,2.1399727,0.05176246,-1.3995918,0.59616953,5.230378,0.7006062,-0.1713733,-2.0035996,-0.115602754,-1.7469774,0.9483602,1.2206893,-2.4664443,1.1128851,-0.29172662,1.7445279,0.99210787,0.5472649,-2.557644,2.0240974,-0.7474497,-1.4449741,0.35347712,1.7002416,0.30969733,-0.5596381,1.4624054,-0.9000505,1.9165506,0.058217734,4.226748,0.5594554,-0.018265035,-4.8351226,1.4766217,1.927352,-3.8137958,3.1520395,-2.9780462,-2.2197535,0.07208311,-1.1133747,-1.6013267,-2.1660209,0.25202885,-0.02866223,-2.0445745,2.2173846,-1.3050601
0,-3.3380413,-1.5182139,0.32537532,-3.1956012,0.19796146,-1.4425868,-0.34868854,-0.7637359,-0.7188421,-0.9489998,0.6794819,2.33063,2.5633695,1.3737376,1.4446988,0.03077065,0.5323547,0.9413455,-0.5407663,-0.495511,-0.77088827,-0.39823464,0.09302369,-1.8025242,-0.74989015,-1.9745865,1.217527,0.76780725,1.5332683,-1.1562163,-0.35189655,1.099873,1.7964443,1.1369518,-1.5858922,0.82729834,0.51232564,2.9533076,0.20568359,0.5650148,1.1478295,-0.8598956,0.007301321,2.0576935,-0.17405157,0.8597719,0.028470023,-1.7971436,3.9112182,0.8838633
0,-3.0998409,-2.3572226,-0.31180263,-4.1461697,-0.15579149,-3.3446312,-0.069774255,0.7573753,0.36219567,-0.51470834,0.1406358,1.1390598,0.0155462595,-0.7592333,1.3041836,-0.90873307,-0.90925217,0.48274183,0.46769515,-1.8496068,-0.5939221,-0.8254882,0.37905765,1.8850771,0.06655284,-0.39907458,1.6774698,1.419432,1.6430737,0.39532423,-1.1260728,0.5151819,-1.6817449,1.1101805,1.179426,0.73531735,0.34234664,-0.6619313,-0.39296338,-0.13836116,-1.3682401,0.1532631,0.80771613,0.12129654,0.33547735,-0.7389697,-0.74826163,0.4513047,0.9668091,0.7658107
15,9.881964,0.80401397,-1.3178452,-1.2971059,-2.1025124,-0.12439556,1.8442736,1.7778913,4.343865,0.78650695,1.8574576,-0.28886628,-0.7138841,3.3461256,-2.6177266,-1.6664959,2.1328106,0.9286425,1.0547812,0.47974274,0.35319948,-3.8315103,0.36789382,-3.0622318,-0.8085637,0.8418629,-0.16030297,-0.3986353,-1.3304292,-0.69203633,-0.90008014,-0.5354725,1.7727351,2.3449163,0.101600885,0.23729955,-0.73806715,0.24034755,0.2943582,-0.10935631,-0.2996172,0.5123242,0.8877078,0.9657023,-0.53043145,-2.4738388,-1.3791997,0.28221592,-1.1631453,-1.655741
1024,-1.2098705,2.3513877,-0.9032198,-1.7236074,-0.4927001,2.1088474,-3.3443205,-0.44295117,0.62756747,2.0571537,-1.7378776,0.6348835,-1.1425645,2.9793594,-1.332985,2.149062,-0.90641683,0.49360952,0.49357805,2.8896654,-1.5423654,1.64985,-1.565262,0.94766504,-0.4993448,1.0572101,1.4297827,0.7180533,-0.4825175,0.6679139,1.2632548,-0.98446786,-2.0409021,-1.2064409,-0.23058595,-0.6490227,2.060722,1.7223264,-1.5658151,-0.51125795,-0.61922795,-1.7473881,2.2501159,-0.8515811,-1.2827557,-1.3758552,-1.7168534,0.57915795,2.8326545,0.29354686
0,-3.1884413,-1.2732629,-0.2553342,-2.5250497,0.85418427,0.20956117,0.71607876,1.4766153,-1.1073227,-1.7874962,0.70006764,1.7906612,-3.9394827,-0.3630075,2.447692,1.3014305,-0.024096506,0.79885185,1.0168895,0.35098487,-0.08249314,-0.45331872,-0.4572807,0.51259744,2.3363702,-1.3072124,0.95734006,0.94785714,1.1696839,-0.4477881,0.87881577,1.6515596,-1.5240437,-1.3883334,-1.7506671,0.9397891,-0.1529449,2.2276053,-0.37759265,2.1908305,1.4948518,0.49204662,-1.746484,2.3021643,1.9257035,0.1513679,-1.477487,2.1482527,-1.3876249,-2.7337077
0,-3.5383615,-1.5504878,0.7701806,-2.6171777,-0.44436556,-2.5748193,-0.0886205,-1.0819038,0.27096346,-0.04290225,0.35034907,0.062093932,3.2322993,0.35217327,-0.43989423,3.4354935,-0.4992339,-2.3055031,-1.1230243,0.39534354,-0.75081897,1.3760681,0.16197625,-1.305044,2.2120438,-0.83128303,-1.239425,0.06374028,-2.7640493,1.4053235,-1.4064922,1.3315127,-0.83816195,-0.15828764,-1.4323153,-0.9152954,-1.3265647,-0.17570618,-1.3787395,-0.71720856,0.49748796,-1.5370102,-4.254837,-0.5297839,1.1243272,-3.0986981,-2.6992173,0.67981833,1.8730632,-1.9977111
0,-1.7334563,-1.7171133,0.68010175,-1.6535258,1.2990427,0.078987025,-0.81649196,0.43474868,-0.60978067,0.05274817,0.8641318,-0.15033239,-1.2204117,-0.30383232,-0.45767656,0.10498202,3.025989,0.13129772,-0.024588257,0.21212804,-0.11803471,-1.3846787,-0.45342016,1.6180391,0.99412566,0.54764014,-0.05939697,-0.11225911,1.2753907,1.6171023,-1.2447073,-0.53492355,-0.64318025,-1.3320832,0.6225506,1.6510372,0.47445992,0.49785236,0.7869898,0.6169242,-0.9138736,-0.6381563,0.74089175,-1.3206419,1.3702266,-0.24652635,0.46191674,-2.3436847,-1.4312088,1.7415057
9,-2.2854035,-6.3643684,-0.9953753,7.342329,-0.79049075,-0.82256234,-1.3205086,-4.8221807,-0.06397607,-0.86649054,1.6452687,-0.35631168,-0.10228121,3.062559,-0.14465812,-0.12795109,2.0898342,-1.4509034,0.6096659,1.3116084,0.9986826,0.73576885,-0.8764653,1.2761203,2.4542954,4.015611,1.3364887,-1.4065949,-0.7446448,1.4392607,1.3392752,-2.0533056,0.007426041,-1.749403,-0.076837026,-3.3635583,4.1011543,-1.5781852,2.3019876,4.720128,0.22499935,0.5481188,-0.21666834,0.9659087,-2.471873,3.846598,-0.43728426,0.049746703,-0.24978721,0.06953663
9,0.118163824,-7.599085,-1.7669557,5.3156443,0.2850192,-0.61216384,0.27976388,-0.7790104,1.6510345,-0.85525906,-0.8948658,-0.80428976,1.1443783,-1.751206,0.29603845,0.95174533,-0.034655076,1.4221205,-0.85579616,-0.19666511,-0.94641477,0.9392418,4.59369,-1.4680551,-2.2441697,0.32962173,-1.4049693,0.4833729,2.067906,-0.18238318,1.1291167,-2.7620192,-1.6111982,0.21808617,-0.83935696,-0.102023825,1.3427302,0.12259231,-0.1714447,2.1836174,0.13649929,0.56999755,-0.6122991,-2.5066369,0.99186754,0.55401,-1.4624668,-0.76668036,0.26091602,1.2980534
0,-4.483738,-2.16499,0.08548574,-2.5594804,0.6533858,-1.311222,-1.0203449,-2.0051749,0.29686514,0.7699905,-1.3177307,-0.5009906,-0.010557198,-0.9578236,-0.3771829,1.9018297,-0.4512018,0.8148956,0.6568009,-0.61591506,0.020971537,2.076649,1.0759808,-0.67018944,-1.2447543,0.1573914,-2.3989854,2.7021644,-3.2497256,-1.2734433,1.8493469,-0.052731946,-0.59162366,-1.731977,-1.4689951,-3.1483378,-0.0883396,2.1773798,1.5265927,-0.17840722,2.2960842,-0.111672185,-0.3037131,-2.098231,2.021978,1.1530374,1.4617416,0.25505304,-1.0772506,3.0080018
80,10.185539,0.36312044,-1.6896278,-1.3493539,6.2607946,0.17966607,-4.128339,0.68213284,-2.461069,2.5161505,-0.102224045,-0.2613792,1.1522288,-1.3366854,-0.019413795,-0.09735588,-0.24008675,-1.6602811,-1.1511418,0.7613285,0.39441803,-0.10806509,-0.8998601,0.023419222,1.3101895,-2.3227072,0.77276915,-0.2668959,-1.2432783,0.3912711,1.5439763,1.5969245,-1.3148928,-2.1458452,-0.6000858,2.9240732,-1.9197872,-3.1897664,-0.7366276,0.9303417,-0.6723626,4.1760416,1.2093468,-0.17722532,0.27506742,4.8675075,0.48114756,0.10195023,-0.09529583,1.8059999
0,-3.0148907,-1.636078,0.3731575,-3.156439,-1.6995751,-0.9902793,-0.09298417,-0.0103076715,1.7682906,0.8592125,1.2185502,-0.32292816,-0.80289215,-1.1894392,1.1809497,0.27739665,0.33592916,-1.1462004,-0.85871077,0.9210947,-0.65799475,2.1076603,-1.1146048,0.7981463,-0.6516174,0.7454151,1.3460107,1.6297743,1.5673674,-0.06791784,0.74717134,2.2650218,0.3127843,1.3070805,-0.14628957,0.3593658,0.38529563,-1.4758286,-0.4501151,-0.92187333,1.0430452,1.0604972,0.5048006,2.3512,0.06750309,-0.3495329,-0.369638,0.1180805,0.19955304,-2.032006
